market,period,trade_index,n_trades_in_period,price,state,info,vbar,re_price,pi_price,side,D,separating,period_mean_digitized,period_mean_printed,mean_residual,dot_quality_flag
5,6,11,17,241.15,Y,insider,212.5,245.0,245.0,buyer,0.88148,False,237.937,237.0,0.937,ok
5,6,12,17,241.21,Y,insider,212.5,245.0,245.0,buyer,0.88333,False,237.937,237.0,0.937,ok
5,6,13,17,241.16,Y,insider,212.5,245.0,245.0,buyer,0.88194,False,237.937,237.0,0.937,ok
5,6,14,17,241.24,Y,insider,212.5,245.0,245.0,buyer,0.88428,False,237.937,237.0,0.937,ok
5,6,15,17,245.42,Y,insider,212.5,245.0,245.0,buyer,1.01307,False,237.937,237.0,0.937,ok
5,6,16,17,245.69,Y,insider,212.5,245.0,245.0,buyer,1.02116,False,237.937,237.0,0.937,ok
5,6,17,17,250.62,Y,insider,212.5,245.0,245.0,buyer,1.17301,False,237.937,237.0,0.937,ok
5,7,1,20,175.32,Z,insider,212.5,320.0,320.0,buyer,-0.34582,False,207.094,206.0,1.094,ok
5,7,2,20,170.94,Z,insider,212.5,320.0,320.0,buyer,-0.38657,False,207.094,206.0,1.094,ok
5,7,3,20,175.46,Z,insider,212.5,320.0,320.0,buyer,-0.34458,False,207.094,206.0,1.094,ok
5,7,4,20,190.35,Z,insider,212.5,320.0,320.0,buyer,-0.20604,False,207.094,206.0,1.094,ok
5,7,5,20,186.59,Z,insider,212.5,320.0,320.0,buyer,-0.24102,False,207.094,206.0,1.094,ok
5,7,6,20,195.71,Z,insider,212.5,320.0,320.0,buyer,-0.15619,False,207.094,206.0,1.094,ok
5,7,7,20,195.79,Z,insider,212.5,320.0,320.0,buyer,-0.15544,False,207.094,206.0,1.094,ok
5,7,8,20,191.95,Z,insider,212.5,320.0,320.0,buyer,-0.19113,False,207.094,206.0,1.094,ok
5,7,9,20,200.51,Z,insider,212.5,320.0,320.0,buyer,-0.11151,False,207.094,206.0,1.094,ok
5,7,10,20,200.67,Z,insider,212.5,320.0,320.0,buyer,-0.11006,False,207.094,206.0,1.094,ok
5,7,11,20,200.69,Z,insider,212.5,320.0,320.0,buyer,-0.10986,False,207.094,206.0,1.094,ok
5,7,12,20,200.69,Z,insider,212.5,320.0,320.0,buyer,-0.10988,False,207.094,206.0,1.094,ok
5,7,13,20,206.0,Z,insider,212.5,320.0,320.0,buyer,-0.06044,False,207.094,206.0,1.094,ok
5,7,14,20,201.01,Z,insider,212.5,320.0,320.0,buyer,-0.10686,False,207.094,206.0,1.094,ok
5,7,15,20,210.83,Z,insider,212.5,320.0,320.0,buyer,-0.0155,False,207.094,206.0,1.094,ok
5,7,16,20,221.24,Z,insider,212.5,320.0,320.0,buyer,0.08127,False,207.094,206.0,1.094,ok
5,7,17,20,230.81,Z,insider,212.5,320.0,320.0,buyer,0.17036,False,207.094,206.0,1.094,ok
5,7,18,20,240.98,Z,insider,212.5,320.0,320.0,buyer,0.26495,False,207.094,206.0,1.094,ok
5,7,19,20,270.68,Z,insider,212.5,320.0,320.0,buyer,0.5412,False,207.094,206.0,1.094,ok
5,7,20,20,275.65,Z,insider,212.5,320.0,320.0,buyer,0.58746,False,207.094,206.0,1.094,ok
5,8,1,23,250.62,Z,insider,212.5,320.0,320.0,buyer,0.35464,False,278.402,277.0,1.402,ok
5,8,2,23,250.62,Z,insider,212.5,320.0,320.0,buyer,0.35461,False,278.402,277.0,1.402,ok
5,8,3,23,250.54,Z,insider,212.5,320.0,320.0,buyer,0.3539,False,278.402,277.0,1.402,ok
5,8,4,23,250.69,Z,insider,212.5,320.0,320.0,buyer,0.35524,False,278.402,277.0,1.402,ok
5,8,5,23,260.49,Z,insider,212.5,320.0,320.0,buyer,0.44639,False,278.402,277.0,1.402,ok
5,8,6,23,260.63,Z,insider,212.5,320.0,320.0,buyer,0.44773,False,278.402,277.0,1.402,ok
5,8,7,23,270.95,Z,insider,212.5,320.0,320.0,buyer,0.54369,False,278.402,277.0,1.402,ok
5,8,8,23,276.14,Z,insider,212.5,320.0,320.0,buyer,0.59199,False,278.402,277.0,1.402,ok
5,8,9,23,276.25,Z,insider,212.5,320.0,320.0,buyer,0.59299,False,278.402,277.0,1.402,ok
5,8,10,23,280.71,Z,insider,212.5,320.0,320.0,buyer,0.63455,False,278.402,277.0,1.402,ok
5,8,11,23,280.97,Z,insider,212.5,320.0,320.0,buyer,0.63695,False,278.402,277.0,1.402,ok
5,8,12,23,281.05,Z,insider,212.5,320.0,320.0,buyer,0.63766,False,278.402,277.0,1.402,ok
5,8,13,23,285.95,Z,insider,212.5,320.0,320.0,buyer,0.68323,False,278.402,277.0,1.402,ok
5,8,14,23,286.18,Z,insider,212.5,320.0,320.0,buyer,0.6854,False,278.402,277.0,1.402,ok
5,8,15,23,290.8,Z,insider,212.5,320.0,320.0,buyer,0.72833,False,278.402,277.0,1.402,ok
5,8,16,23,290.82,Z,insider,212.5,320.0,320.0,buyer,0.72853,False,278.402,277.0,1.402,ok
5,8,17,23,291.01,Z,insider,212.5,320.0,320.0,buyer,0.73033,False,278.402,277.0,1.402,ok
5,8,18,23,291.03,Z,insider,212.5,320.0,320.0,buyer,0.73053,False,278.402,277.0,1.402,ok
5,8,19,23,291.09,Z,insider,212.5,320.0,320.0,buyer,0.73105,False,278.402,277.0,1.402,ok
5,8,20,23,296.48,Z,insider,212.5,320.0,320.0,buyer,0.78119,False,278.402,277.0,1.402,ok
5,8,21,23,296.7,Z,insider,212.5,320.0,320.0,buyer,0.78322,False,278.402,277.0,1.402,ok
5,8,22,23,296.77,Z,insider,212.5,320.0,320.0,buyer,0.78388,False,278.402,277.0,1.402,ok
5,8,23,23,296.76,Z,insider,212.5,320.0,320.0,buyer,0.78385,False,278.402,277.0,1.402,ok
5,9,1,21,241.19,Y,insider,212.5,245.0,245.0,buyer,0.88273,False,241.224,240.0,1.224,ok
5,9,2,21,241.31,Y,insider,212.5,245.0,245.0,buyer,0.88642,False,241.224,240.0,1.224,ok
5,9,3,21,250.95,Y,insider,212.5,245.0,245.0,buyer,1.18299,False,241.224,240.0,1.224,ok
5,9,4,21,250.94,Y,insider,212.5,245.0,245.0,buyer,1.1829,False,241.224,240.0,1.224,ok
5,9,5,21,241.3,Y,insider,212.5,245.0,245.0,buyer,0.88631,False,241.224,240.0,1.224,ok
5,9,6,21,241.21,Y,insider,212.5,245.0,245.0,buyer,0.88354,False,241.224,240.0,1.224,ok
5,9,7,21,241.19,Y,insider,212.5,245.0,245.0,buyer,0.88291,False,241.224,240.0,1.224,ok
5,9,8,21,241.17,Y,insider,212.5,245.0,245.0,buyer,0.88205,False,241.224,240.0,1.224,ok
5,9,9,21,241.1,Y,insider,212.5,245.0,245.0,buyer,0.88015,False,241.224,240.0,1.224,ok
5,9,10,21,236.22,Y,insider,212.5,245.0,245.0,buyer,0.72993,False,241.224,240.0,1.224,ok
5,9,11,21,236.15,Y,insider,212.5,245.0,245.0,buyer,0.72757,False,241.224,240.0,1.224,ok
5,9,12,21,236.16,Y,insider,212.5,245.0,245.0,buyer,0.72804,False,241.224,240.0,1.224,ok
5,9,13,21,236.25,Y,insider,212.5,245.0,245.0,buyer,0.73062,False,241.224,240.0,1.224,ok
5,9,14,21,241.15,Y,insider,212.5,245.0,245.0,buyer,0.88147,False,241.224,240.0,1.224,ok
5,9,15,21,241.27,Y,insider,212.5,245.0,245.0,buyer,0.88527,False,241.224,240.0,1.224,ok
5,9,16,21,241.27,Y,insider,212.5,245.0,245.0,buyer,0.88517,False,241.224,240.0,1.224,ok
5,9,17,21,241.29,Y,insider,212.5,245.0,245.0,buyer,0.88573,False,241.224,240.0,1.224,ok
5,9,18,21,241.36,Y,insider,212.5,245.0,245.0,buyer,0.8879,False,241.224,240.0,1.224,ok
5,9,19,21,241.41,Y,insider,212.5,245.0,245.0,buyer,0.88951,False,241.224,240.0,1.224,ok
5,9,20,21,241.39,Y,insider,212.5,245.0,245.0,buyer,0.88886,False,241.224,240.0,1.224,ok
5,9,21,21,241.42,Y,insider,212.5,245.0,245.0,buyer,0.8899,False,241.224,240.0,1.224,ok
5,10,1,20,241.23,Y,insider,212.5,245.0,245.0,buyer,0.88401,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,2,20,241.26,Y,insider,212.5,245.0,245.0,buyer,0.88505,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,3,20,241.3,Y,insider,212.5,245.0,245.0,buyer,0.8861,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,4,20,241.17,Y,insider,212.5,245.0,245.0,buyer,0.88215,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,5,20,241.33,Y,insider,212.5,245.0,245.0,buyer,0.88704,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,6,20,241.33,Y,insider,212.5,245.0,245.0,buyer,0.88694,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,7,20,241.2,Y,insider,212.5,245.0,245.0,buyer,0.88306,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,8,20,241.3,Y,insider,212.5,245.0,245.0,buyer,0.88629,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,9,20,241.21,Y,insider,212.5,245.0,245.0,buyer,0.88325,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,10,20,241.18,Y,insider,212.5,245.0,245.0,buyer,0.88247,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,11,20,241.12,Y,insider,212.5,245.0,245.0,buyer,0.88056,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,12,20,241.13,Y,insider,212.5,245.0,245.0,buyer,0.88106,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,13,20,241.18,Y,insider,212.5,245.0,245.0,buyer,0.88248,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,14,20,241.28,Y,insider,212.5,245.0,245.0,buyer,0.8854,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,15,20,241.22,Y,insider,212.5,245.0,245.0,buyer,0.88379,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,16,20,241.18,Y,insider,212.5,245.0,245.0,buyer,0.88256,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,17,20,241.33,Y,insider,212.5,245.0,245.0,buyer,0.88722,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,18,20,241.29,Y,insider,212.5,245.0,245.0,buyer,0.88578,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,19,20,241.18,Y,insider,212.5,245.0,245.0,buyer,0.88251,False,241.23,240.0,1.23,unmatched_band:241.2
5,10,20,20,241.18,Y,insider,212.5,245.0,245.0,buyer,0.88257,False,241.23,240.0,1.23,unmatched_band:241.2
5,11,1,18,211.03,X,insider,212.5,180.0,212.0,seller,0.04511,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,2,18,210.99,X,insider,212.5,180.0,212.0,seller,0.0464,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,3,18,201.05,X,insider,212.5,180.0,212.0,seller,0.35219,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,4,18,176.02,X,insider,212.5,180.0,212.0,seller,1.12248,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,5,18,175.91,X,insider,212.5,180.0,212.0,seller,1.1257,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,6,18,175.87,X,insider,212.5,180.0,212.0,seller,1.12719,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,7,18,175.85,X,insider,212.5,180.0,212.0,seller,1.12766,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,8,18,175.79,X,insider,212.5,180.0,212.0,seller,1.12964,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,9,18,175.78,X,insider,212.5,180.0,212.0,seller,1.12974,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,10,18,175.8,X,insider,212.5,180.0,212.0,seller,1.12908,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,11,18,175.83,X,insider,212.5,180.0,212.0,seller,1.12842,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,12,18,175.73,X,insider,212.5,180.0,212.0,seller,1.13154,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,13,18,175.81,X,insider,212.5,180.0,212.0,seller,1.12892,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,14,18,175.76,X,insider,212.5,180.0,212.0,seller,1.1306,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,15,18,175.77,X,insider,212.5,180.0,212.0,seller,1.13014,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,16,18,175.69,X,insider,212.5,180.0,212.0,seller,1.13268,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,17,18,175.76,X,insider,212.5,180.0,212.0,seller,1.1305,True,181.19,180.0,1.19,unmatched_band:176.0
5,11,18,18,176.98,X,insider,212.5,180.0,212.0,seller,1.0928,True,181.19,180.0,1.19,unmatched_band:176.0
5,12,1,18,241.18,Y,insider,212.5,245.0,245.0,buyer,0.88251,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,2,18,241.1,Y,insider,212.5,245.0,245.0,buyer,0.88015,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,3,18,241.14,Y,insider,212.5,245.0,245.0,buyer,0.88118,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,4,18,241.14,Y,insider,212.5,245.0,245.0,buyer,0.88109,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,5,18,241.07,Y,insider,212.5,245.0,245.0,buyer,0.87918,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,6,18,241.13,Y,insider,212.5,245.0,245.0,buyer,0.88089,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,7,18,241.06,Y,insider,212.5,245.0,245.0,buyer,0.87885,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,8,18,241.22,Y,insider,212.5,245.0,245.0,buyer,0.88373,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,9,18,241.27,Y,insider,212.5,245.0,245.0,buyer,0.88514,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,10,18,241.15,Y,insider,212.5,245.0,245.0,buyer,0.88163,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,11,18,241.08,Y,insider,212.5,245.0,245.0,buyer,0.87927,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,12,18,241.14,Y,insider,212.5,245.0,245.0,buyer,0.88123,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,13,18,242.39,Y,insider,212.5,245.0,245.0,buyer,0.91973,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,14,18,241.05,Y,insider,212.5,245.0,245.0,buyer,0.87861,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,15,18,241.06,Y,insider,212.5,245.0,245.0,buyer,0.8789,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,16,18,241.12,Y,insider,212.5,245.0,245.0,buyer,0.88058,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,17,18,241.28,Y,insider,212.5,245.0,245.0,buyer,0.8855,False,241.215,240.0,1.215,unmatched_band:241.3
5,12,18,18,241.28,Y,insider,212.5,245.0,245.0,buyer,0.8854,False,241.215,240.0,1.215,unmatched_band:241.3
5,13,1,16,286.3,Z,insider,212.5,320.0,320.0,buyer,0.68651,False,296.813,296.0,0.813,ok
5,13,2,16,286.24,Z,insider,212.5,320.0,320.0,buyer,0.68591,False,296.813,296.0,0.813,ok
5,13,3,16,291.05,Z,insider,212.5,320.0,320.0,buyer,0.73067,False,296.813,296.0,0.813,ok
5,13,4,16,291.12,Z,insider,212.5,320.0,320.0,buyer,0.73132,False,296.813,296.0,0.813,ok
5,13,5,16,291.13,Z,insider,212.5,320.0,320.0,buyer,0.73143,False,296.813,296.0,0.813,ok
5,13,6,16,291.23,Z,insider,212.5,320.0,320.0,buyer,0.73241,False,296.813,296.0,0.813,ok
5,13,7,16,295.97,Z,insider,212.5,320.0,320.0,buyer,0.77648,False,296.813,296.0,0.813,ok
5,13,8,16,296.1,Z,insider,212.5,320.0,320.0,buyer,0.77769,False,296.813,296.0,0.813,ok
5,13,9,16,291.57,Z,insider,212.5,320.0,320.0,buyer,0.73558,False,296.813,296.0,0.813,ok
5,13,10,16,296.04,Z,insider,212.5,320.0,320.0,buyer,0.77708,False,296.813,296.0,0.813,ok
5,13,11,16,296.3,Z,insider,212.5,320.0,320.0,buyer,0.77957,False,296.813,296.0,0.813,ok
5,13,12,16,301.3,Z,insider,212.5,320.0,320.0,buyer,0.82605,False,296.813,296.0,0.813,ok
5,13,13,16,301.33,Z,insider,212.5,320.0,320.0,buyer,0.82636,False,296.813,296.0,0.813,ok
5,13,14,16,301.39,Z,insider,212.5,320.0,320.0,buyer,0.82688,False,296.813,296.0,0.813,ok
5,13,15,16,315.87,Z,insider,212.5,320.0,320.0,buyer,0.96158,False,296.813,296.0,0.813,ok
5,13,16,16,316.06,Z,insider,212.5,320.0,320.0,buyer,0.96338,False,296.813,296.0,0.813,ok
