market,period,state,info,side,vbar,re_price,second_val,span_francs,band_lo_price,band_hi_price,band_lo_D,band_hi_D,band_width_D,band_width_francs,quality_flag,count_uncertain,flagged,mean_printed,mean_recovered,mean_residual,n_trades,D_first,D_last,D_mean,D_min,D_max,D_change,p_first,p_last,p_mean,francs_first,francs_last,francs_change,gap_francs_first,gap_francs_last,slope_D_per_trade,p_slope_trade,slope_D_per_norm,p_slope_norm,slope_francs_per_trade,slope_D_norm_h1,p_slope_h1,slope_D_norm_h2,p_slope_h2,slope_D_trade_h1,slope_D_trade_h2,D_h1_mean,D_h2_mean,D_dec1,D_dec2,D_dec3,D_dec4,D_dec5,D_dec6,D_dec7,D_dec8,D_dec9,D_dec10,D_qui1,D_qui2,D_qui3,D_qui4,D_qui5,n_in_band,frac_in_band,ttb_index,ttb_frac,reached_band,ended_in_band,tt80_index,tt80_frac,reached_D80,ended_D80,ttn_index,ttn_frac,reached_near,ended_near,n_beyond_RE,frac_beyond_RE,any_beyond_RE,k_side,k_state,layer,source,band_degenerate
4,7,Y,insider,seller,210.0,175.0,150.0,-35.0,150.0,175.0,1.0,1.7142857142857142,0.7142857142857142,25.0,ok,True,False,161.0,160.588,-0.412,17,1.4285714285714286,1.1428571428571428,1.411764705882353,1.1428571428571428,1.5714285714285714,-0.2857142857142858,160.0,170.0,160.58823529411765,-50.0,-40.0,10.0,15.0,5.0,-0.01890756302521,0.0002256212804346,-0.3025210084033613,0.0002256212804346,0.6617647058823529,-0.2285714285714284,0.126870366923671,-0.7346938775510206,0.0062339606053645,-0.0142857142857142,-0.0459183673469387,1.4761904761904765,1.3392857142857144,1.5,1.5714285714285714,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.3571428571428572,1.1428571428571428,1.5357142857142856,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.25,17.0,1.0,1.0,0.0588235294117647,True,True,1.0,0.0588235294117647,True,True,1.0,0.0588235294117647,True,True,17.0,1.0,True,2.0,2.0,L3_appendix_transcribed,results/human/trades.csv,False
4,8,Y,insider,seller,210.0,175.0,150.0,-35.0,150.0,175.0,1.0,1.7142857142857142,0.7142857142857142,25.0,ok,True,False,164.0,164.167,0.167,12,1.4285714285714286,1.1428571428571428,1.3095238095238095,1.1428571428571428,1.4285714285714286,-0.2857142857142858,160.0,170.0,164.16666666666666,-50.0,-40.0,10.0,15.0,5.0,-0.0309690309690309,7.448062601613029e-06,-0.3406593406593408,7.4480626016128945e-06,1.083916083916084,-0.2244897959183672,0.1583024233754578,-0.4040816326530616,0.0213116411287567,-0.0204081632653061,-0.036734693877551,1.4047619047619049,1.2142857142857142,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.1428571428571428,1.1428571428571428,1.4285714285714286,1.4285714285714286,1.2857142857142858,1.2857142857142858,1.1428571428571428,12.0,1.0,1.0,0.0833333333333333,True,True,1.0,0.0833333333333333,True,True,1.0,0.0833333333333333,True,True,12.0,1.0,True,3.0,3.0,L3_appendix_transcribed,results/human/trades.csv,False
4,9,X,insider,buyer,210.0,375.0,275.0,165.0,275.0,375.0,0.3939393939393939,1.0,0.6060606060606061,100.0,ok,True,False,301.0,300.7,-0.3,20,0.3636363636363636,0.696969696969697,0.5496969696969696,0.2424242424242424,0.696969696969697,0.3333333333333333,270.0,325.0,300.7,60.0,115.0,55.0,105.0,50.0,0.0180997949419002,1.113878891741896e-07,0.343896103896104,1.113878891741864e-07,2.986466165413534,0.5897153351698805,0.0026370977964091,0.2002938475665748,0.0001179893427129,0.0310376492194674,0.0105417814508723,0.4636363636363637,0.6357575757575759,0.303030303030303,0.3787878787878788,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.6060606060606061,0.6060606060606061,0.6212121212121212,0.6636363636363636,0.6818181818181819,0.3409090909090909,0.5454545454545454,0.5757575757575757,0.6136363636363636,0.6727272727272726,17.0,0.85,4.0,0.2,True,True,,,False,False,4.0,0.2,True,True,0.0,0.0,False,2.0,2.0,L3_appendix_transcribed,results/human/trades.csv,False
4,10,Y,insider,seller,210.0,175.0,150.0,-35.0,150.0,175.0,1.0,1.7142857142857142,0.7142857142857142,25.0,ok,True,False,167.0,166.786,-0.214,14,1.7142857142857142,1.1428571428571428,1.2346938775510203,1.1428571428571428,1.7142857142857142,-0.5714285714285714,150.0,170.0,166.78571428571428,-60.0,-40.0,20.0,25.0,5.0,-0.0298273155416012,0.001643634618715,-0.3877551020408163,0.001643634618715,1.043956043956044,-1.0612244897959184,0.0065662718275629,-2.9758368969274775e-31,0.9999999999999996,-0.0816326530612244,0.0,1.326530612244898,1.1428571428571426,1.5714285714285714,1.2857142857142858,1.2857142857142858,1.2142857142857144,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.4761904761904765,1.238095238095238,1.1428571428571428,1.1428571428571428,1.1428571428571428,14.0,1.0,1.0,0.0714285714285714,True,True,1.0,0.0714285714285714,True,True,1.0,0.0714285714285714,True,True,14.0,1.0,True,4.0,4.0,L3_appendix_transcribed,results/human/trades.csv,False
4,11,X,insider,buyer,210.0,375.0,275.0,165.0,275.0,375.0,0.3939393939393939,1.0,0.6060606060606061,100.0,ok,False,False,323.0,323.095,0.095,21,0.4242424242424242,0.9696969696969696,0.6854256854256853,0.4242424242424242,0.9696969696969696,0.5454545454545454,280.0,370.0,323.0952380952381,70.0,160.0,90.0,95.0,5.0,0.0225108225108225,1.377141158915942e-10,0.4502164502164502,1.3771411589160207e-10,3.714285714285714,0.3581267217630854,0.0001748019707681,0.8080808080808082,4.207900030126296e-06,0.0179063360881542,0.0404040404040404,0.5812672176308541,0.8,0.4848484848484848,0.5606060606060606,0.5757575757575758,0.6060606060606061,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.7424242424242424,0.8181818181818181,0.9595959595959596,0.5227272727272727,0.5909090909090909,0.6515151515151515,0.7045454545454546,0.9030303030303032,21.0,1.0,1.0,0.0476190476190476,True,True,18.0,0.8571428571428571,True,True,1.0,0.0476190476190476,True,True,0.0,0.0,False,3.0,3.0,L3_appendix_transcribed,results/human/trades.csv,False
4,12,Y,insider,seller,210.0,175.0,150.0,-35.0,150.0,175.0,1.0,1.7142857142857142,0.7142857142857142,25.0,ok,False,False,171.0,171.222,0.222,18,1.1428571428571428,1.1428571428571428,1.107936507936508,1.0,1.1428571428571428,0.0,170.0,170.0,171.22222222222223,-40.0,-40.0,0.0,5.0,5.0,0.0043048798466755,0.1223017206525529,0.0731829573934836,0.1223017206525529,-0.1506707946336429,0.1942857142857141,0.2213551296673459,-0.0404761904761904,0.7253691359545553,0.0114285714285714,-0.0023809523809523,1.0888888888888888,1.126984126984127,1.0714285714285714,1.0,1.1428571428571428,1.1428571428571428,1.1142857142857143,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.0714285714285714,1.1428571428571428,1.0357142857142856,1.1428571428571428,1.1285714285714286,1.1428571428571428,1.1071428571428572,18.0,1.0,1.0,0.0555555555555555,True,True,1.0,0.0555555555555555,True,True,1.0,0.0555555555555555,True,True,14.0,0.7777777777777778,True,5.0,5.0,L3_appendix_transcribed,results/human/trades.csv,False
4,13,X,insider,buyer,210.0,375.0,275.0,165.0,275.0,375.0,0.3939393939393939,1.0,0.6060606060606061,100.0,ok,True,False,344.0,343.476,-0.524,21,0.6060606060606061,0.987878787878788,0.808946608946609,0.6060606060606061,0.987878787878788,0.3818181818181818,310.0,373.0,343.4761904761905,100.0,163.0,63.0,65.0,2.0,0.0175521448248721,2.0226650418704794e-15,0.351042896497442,2.0226650418703575e-15,2.896103896103896,0.3526170798898071,5.231672373530392e-06,0.4422405876951332,6.381181534495285e-06,0.0176308539944903,0.0221120293847566,0.7245179063360883,0.901818181818182,0.6363636363636364,0.6818181818181819,0.7272727272727273,0.7575757575757576,0.7878787878787878,0.803030303030303,0.8181818181818182,0.8787878787878788,0.9393939393939394,0.9757575757575756,0.6590909090909092,0.7424242424242424,0.7954545454545454,0.8484848484848485,0.9612121212121212,21.0,1.0,1.0,0.0476190476190476,True,True,12.0,0.5714285714285714,True,True,1.0,0.0476190476190476,True,True,0.0,0.0,False,4.0,4.0,L3_appendix_transcribed,results/human/trades.csv,False
5,4,X,insider,seller,212.5,180.0,155.0,-32.5,155.0,180.0,1.0,1.7692307692307692,0.7692307692307692,25.0,ok,False,False,176.0,175.733,-0.267,15,1.0,1.123076923076923,1.131282051282051,1.0,1.1538461538461535,0.123076923076923,180.0,176.0,175.73333333333332,-32.5,-36.5,-4.0,0.0,4.0,-0.0002197802197802,0.9485533758160192,-0.003076923076923,0.9485533758160192,0.0071428571428571,0.1794871794871793,0.1339745962155614,-0.1999999999999997,0.2129443764776027,0.0128205128205128,-0.0142857142857142,1.1346153846153846,1.1274725274725272,1.0769230769230769,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.0615384615384615,1.1025641025641024,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.0923076923076922,15.0,1.0,1.0,0.0666666666666666,True,True,1.0,0.0666666666666666,True,True,1.0,0.0666666666666666,True,True,13.0,0.8666666666666667,True,1.0,1.0,L3_appendix_transcribed,results/human/trades.csv,False
5,5,X,insider,seller,212.5,180.0,155.0,-32.5,155.0,180.0,1.0,1.7692307692307692,0.7692307692307692,25.0,ok,False,False,175.0,175.0,0.0,16,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,0.0,175.0,175.0,175.0,-37.5,-37.5,0.0,5.0,5.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,1.1538461538461535,16.0,1.0,1.0,0.0625,True,True,1.0,0.0625,True,True,1.0,0.0625,True,True,16.0,1.0,True,2.0,2.0,L3_appendix_transcribed,results/human/trades.csv,False
5,6,Y,insider,buyer,212.5,245.0,170.0,32.5,170.0,245.0,-1.3076923076923077,1.0,2.3076923076923075,75.0,ok,False,False,237.0,237.059,0.059,17,-1.1538461538461535,1.1538461538461535,0.755656108597285,-1.1538461538461535,1.1538461538461535,2.3076923076923075,175.0,250.0,237.05882352941177,-37.5,37.5,75.0,70.0,5.0,0.0633484162895927,0.0285881613895651,1.013574660633484,0.0285881613895651,2.058823529411765,3.0358974358974367,0.0611767993025015,0.6739926739926738,0.0022200337641148,0.1897435897435898,0.0421245421245421,0.5897435897435898,0.9423076923076924,-0.7692307692307692,1.1538461538461535,0.8461538461538461,1.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,1.0769230769230769,0.1923076923076923,0.9487179487179486,0.8461538461538461,0.8461538461538461,1.0384615384615383,13.0,0.7647058823529411,1.0,0.0588235294117647,True,False,3.0,0.1764705882352941,True,True,1.0,0.0588235294117647,True,True,4.0,0.2352941176470588,True,1.0,1.0,L3_appendix_transcribed,results/human/trades.csv,True
5,7,Z,insider,buyer,212.5,320.0,160.0,107.5,160.0,320.0,-0.4883720930232558,1.0,1.4883720930232558,160.0,ok,False,False,206.0,206.25,0.25,20,-0.3488372093023256,0.5813953488372093,-0.0581395348837209,-0.3953488372093023,0.5813953488372093,0.930232558139535,175.0,275.0,206.25,-37.5,62.5,100.0,145.0,45.0,0.0400419653785626,1.0283545488010237e-07,0.7607973421926909,1.0283545488010385e-07,4.304511278195489,0.5730796335447498,0.0003370818359024,1.542494714587738,0.0001090209654982,0.0301620859760394,0.081183932346723,-0.2325581395348837,0.1162790697674418,-0.3720930232558139,-0.2790697674418604,-0.2093023255813953,-0.1860465116279069,-0.1162790697674418,-0.1162790697674418,-0.0930232558139534,0.0232558139534883,0.2093023255813953,0.5581395348837209,-0.3255813953488372,-0.1976744186046511,-0.1162790697674418,-0.0348837209302325,0.3837209302325581,20.0,1.0,1.0,0.05,True,True,,,False,False,1.0,0.05,True,True,0.0,0.0,False,2.0,1.0,L3_appendix_transcribed,results/human/trades.csv,True
5,8,Z,insider,buyer,212.5,320.0,160.0,107.5,160.0,320.0,-0.4883720930232558,1.0,1.4883720930232558,160.0,ok,False,False,277.0,277.391,0.391,23,0.3488372093023256,0.7674418604651163,0.6036400404448937,0.3488372093023256,0.7674418604651163,0.4186046511627907,250.0,295.0,277.39130434782606,37.5,82.5,45.0,70.0,25.0,0.0213254894751355,1.8408511367828365e-12,0.4691607684529829,1.840851136782889e-12,2.2924901185770747,0.7084078711985689,5.563146332656181e-07,0.2139534883720932,4.9043900789802665e-05,0.0322003577817531,0.0097251585623678,0.4883720930232558,0.7293868921775897,0.3488372093023256,0.3953488372093023,0.4883720930232558,0.5813953488372093,0.627906976744186,0.6589147286821705,0.7209302325581395,0.7209302325581395,0.7441860465116279,0.7674418604651163,0.3674418604651163,0.5348837209302326,0.6465116279069767,0.7209302325581395,0.758139534883721,23.0,1.0,1.0,0.0434782608695652,True,True,,,False,False,1.0,0.0434782608695652,True,True,0.0,0.0,False,3.0,2.0,L3_appendix_transcribed,results/human/trades.csv,True
5,9,Y,insider,buyer,212.5,245.0,170.0,32.5,170.0,245.0,-1.3076923076923077,1.0,2.3076923076923075,75.0,ok,False,False,240.0,240.0,0.0,21,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.6923076923076923,1.1538461538461535,0.0,240.0,240.0,240.0,27.5,27.5,0.0,5.0,5.0,-0.0063936063936063,0.1403290843552386,-0.1278721278721278,0.1403290843552386,-0.2077922077922078,-0.5314685314685313,0.0594593031287533,0.2983682983682984,0.0252932495854554,-0.0265734265734265,0.0149184149184149,0.8741258741258741,0.8153846153846154,0.8461538461538461,1.1538461538461535,0.8461538461538461,0.8461538461538461,0.7692307692307692,0.6923076923076923,0.7692307692307692,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,0.8461538461538461,0.7307692307692308,0.8076923076923077,0.8461538461538461,19.0,0.9047619047619048,1.0,0.0476190476190476,True,True,1.0,0.0476190476190476,True,True,1.0,0.0476190476190476,True,True,2.0,0.0952380952380952,True,4.0,2.0,L3_appendix_transcribed,results/human/trades.csv,True
5,10,Y,insider,buyer,212.5,245.0,170.0,32.5,170.0,245.0,-1.3076923076923077,1.0,2.3076923076923075,75.0,ok,False,False,240.0,240.0,0.0,20,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.0,240.0,240.0,240.0,27.5,27.5,0.0,5.0,5.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,20.0,1.0,1.0,0.05,True,True,1.0,0.05,True,True,1.0,0.05,True,True,0.0,0.0,False,5.0,3.0,L3_appendix_transcribed,results/human/trades.csv,True
